,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,Intensity,ppm error,
"13_1.imzML",1,,,,5,0.25057173179764736,0.36093912386659277,0.029836947659756537,5,1329,1.0,5,5,125,Pigment Red 57,,PR 57; pure; 1200sum,,,,,Positive,,C18H14N2O6S,,386.0573,"InChI=1S/C18H14N2O6S/c1-10-6-7-14(15(8-10)27(24,25)26)19-20-16-12-5-3-2-4-11(12)9-13(17(16)21)18(22)23/h2-9,21H,1H3,(H,22,23)(H,24,25,26)  ",JYNBEDVXQNFTOX-UHFFFAOYSA-N  ,CC1=CC(=C(C=C1)N=NC2=C(C(=CC3=CC=CC=C32)C(=O)O)O)S(=O)(=O)O  ,16014-23-6  ,https://pubchem.ncbi.nlm.nih.gov/compound/22139,,,,qTof,timsTOF fleX,LDI,,Crude,Corinna,Corinna,mzmine2,1,,Pigment Red 57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pigment Red 57
"13_1.imzML",1,,,,5,0.24596103688281934,0.35402308149435074,0.029836947659756537,5,1329,1.0,5,5,125,Pigment Red 57,,PR 57; pure; 1200sum,,,,,Positive,,C18H14N2O6S,,386.0573,"InChI=1S/C18H14N2O6S/c1-10-6-7-14(15(8-10)27(24,25)26)19-20-16-12-5-3-2-4-11(12)9-13(17(16)21)18(22)23/h2-9,21H,1H3,(H,22,23)(H,24,25,26)  ",JYNBEDVXQNFTOX-UHFFFAOYSA-N  ,CC1=CC(=C(C=C1)N=NC2=C(C(=CC3=CC=CC=C32)C(=O)O)O)S(=O)(=O)O  ,16014-23-6  ,https://pubchem.ncbi.nlm.nih.gov/compound/22139,,,,qTof,timsTOF fleX,LDI,,Crude,Corinna,Corinna,mzmine2,1,,Pigment Red 57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pigment Red 57
"14_1_2_1.imzML",1,,,,3,0.9999957947296263,0.9999936920944393,1.0,3,3,0.014575425130984214,3,360,,C9-C24 C56 C58 C60 C66 C68 C70 C72 C74 C76 C78 C82 C84 C86 ,,Carbon Black without main signals; C9-C24 C56 C58 C60 C66 C68 C70 C72 C74 C76 C78 C82 C84 C86 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C24 C56 C58 C60 C66 C68 C70 C72 C74 C76 C78 C82 C84 C86 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C24 C56 C58 C60 C66 C68 C70 C72 C74 C76 C78 C82 C84 C86 
"14_1_2_1.imzML",1,,,,21,0.9999738399070998,0.9999607598606496,1.0,21,21,0.9713534490379615,21,24,,C9-C23 ,,Carbon Black all signals; C9-C23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C23 
"14_1_2_1.imzML",1,,,,39,0.9999648075032018,0.9999472112548027,1.0,39,39,0.9740012331231991,39,61,,C7-C28 ,,Carbon Black all signals; C7-C28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7-C28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7-C28 
"14_1_2_1.imzML",1,,,,43,0.9999359965280937,0.9999039947921406,1.0,43,43,0.17733230531996916,43,542,,C9-C27 C50 C52 C54 C56 C60 C62 C64 C66 C68 C70 C72 C74 C76 C78 C80 C82 C84 C86 C88 C92 ,,Carbon Black all signals; C9-C27 C50 C52 C54 C56 C60 C62 C64 C66 C68 C70 C72 C74 C76 C78 C80 C82 C84 C86 C88 C92 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C27 C50 C52 C54 C56 C60 C62 C64 C66 C68 C70 C72 C74 C76 C78 C80 C82 C84 C86 C88 C92 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C27 C50 C52 C54 C56 C60 C62 C64 C66 C68 C70 C72 C74 C76 C78 C80 C82 C84 C86 C88 C92 
"14_1_2_1.imzML",1,,,,29,0.9999297273206963,0.9998945909810444,1.0,29,29,0.1345248660830487,29,1199,,C8-C26 ,,Carbon Black all signals; C8-C26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8-C26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8-C26 
"14_1_2_1.imzML",1,,,,29,0.9998968893378191,0.9998453340067287,1.0,29,29,0.14580586480256583,29,1077,,C8-C25 ,,Carbon Black all signals; C8-C25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8-C25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8-C25 
"14_1_2_1.imzML",1,,,,32,0.9998947852621916,0.9998421778932872,1.0,32,32,0.23301615278211593,32,417,,C9-C26 C50 C60 C64 C66 C68 C70 C72 C74 C76 C78 C82 ,,Carbon Black all signals; C9-C26 C50 C60 C64 C66 C68 C70 C72 C74 C76 C78 C82 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C26 C50 C60 C64 C66 C68 C70 C72 C74 C76 C78 C82 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C26 C50 C60 C64 C66 C68 C70 C72 C74 C76 C78 C82 
"14_1_2_1.imzML",1,,,,29,0.9998942089441801,0.9998413134162702,1.0,29,29,0.23302535328827628,29,394,,C10-C26 C50 C60 C64 C66 C68 C70 C72 C74 C78 ,,Carbon Black all signals; C10-C26 C50 C60 C64 C66 C68 C70 C72 C74 C78 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C10-C26 C50 C60 C64 C66 C68 C70 C72 C74 C78 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C10-C26 C50 C60 C64 C66 C68 C70 C72 C74 C78 
"14_1_2_1.imzML",1,,,,33,0.9998700510835082,0.9998050766252625,1.0,33,33,0.9772849478705071,33,43,,C9-C27 ,,Carbon Black all signals; C9-C27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C27 
"14_1_2_1.imzML",1,,,,32,0.9998518789625338,0.9997778184438008,1.0,32,32,0.8119772774963279,32,90,,C9-C28 ,,Carbon Black all signals; C9-C28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C28 
"14_1_2_1.imzML",1,,,,24,0.9998513549801102,0.9997770324701654,1.0,24,24,0.826704345747747,24,39,,C9-C24 C26 ,,Carbon Black all signals; C9-C24 C26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C24 C26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C24 C26 
"14_1_2_1.imzML",1,,,,35,0.9998432620176052,0.9997648930264078,1.0,35,35,0.9656652914427805,35,48,,C9-C29 ,,Carbon Black all signals; C9-C29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C29 
"14_1_2_1.imzML",1,,,,25,0.9998279886333714,0.9997419829500572,1.0,25,25,0.3748380124058167,25,92,,C9-C25 ,,Carbon Black all signals; C9-C25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C25 
"14_1_2_1.imzML",1,,,,24,0.9998032239116276,0.9997048358674413,1.0,24,24,0.061037996765721456,24,696,,C9-C26 ,,Carbon Black all signals; C9-C26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C26 
"14_1_2_1.imzML",1,,,,34,0.9997933131837614,0.9996899697756422,1.0,34,34,0.9446100890759821,34,57,,C8-C27 ,,Carbon Black all signals; C8-C27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8-C27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8-C27 
"14_1_2_1.imzML",1,,,,28,0.9997918473889412,0.9996877710834118,1.0,28,28,0.2505434779329134,28,263,,C9-C24 C54 C60 C64 C66 C70 C72 C74 C78 C84 ,,Carbon Black all signals; C9-C24 C54 C60 C64 C66 C70 C72 C74 C78 C84 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C24 C54 C60 C64 C66 C70 C72 C74 C78 C84 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C24 C54 C60 C64 C66 C70 C72 C74 C78 C84 
"14_1_2_1.imzML",1,,,,23,0.999713965323204,0.9995709479848061,1.0,23,23,0.9410205434062293,23,27,,C9-C24 ,,Carbon Black all signals; C9-C24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C24 
"14_1_2_1.imzML",1,,,,28,0.9997116020369542,0.9995674030554313,1.0,28,28,0.11250921879489059,28,1204,,C9-C28 C30 ,,Carbon Black all signals; C9-C28 C30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C28 C30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C28 C30 
"14_1_2_1.imzML",1,,,,29,0.9997111171261391,0.9995666756892089,1.0,29,29,0.4293141685496694,29,154,,C9-C24 C50 C54 C56 C60 C68 C70 C72 C76 ,,Carbon Black all signals; C9-C24 C50 C54 C56 C60 C68 C70 C72 C76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C24 C50 C54 C56 C60 C68 C70 C72 C76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C24 C50 C54 C56 C60 C68 C70 C72 C76 
"14_1_2_1.imzML",1,,,,54,0.999514598915718,0.999271898373577,1.0,54,54,0.9786576489515403,54,106,,C7-C30 ,,Carbon Black all signals; C7-C30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7-C30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7-C30 
"14_1_2_1.imzML",1,,,,25,0.9994534929396751,0.9991802394095126,1.0,25,25,0.2712507666221725,25,297,,C9-C25 C60 C66 C68 C70 C78 ,,Carbon Black all signals; C9-C25 C60 C66 C68 C70 C78 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C25 C60 C66 C68 C70 C78 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C25 C60 C66 C68 C70 C78 
"14_1_2_1.imzML",1,,,,19,0.99945024186693,0.999175362800395,1.0,19,19,0.9348174205234557,19,23,,C9-C23 C25 ,,Carbon Black all signals; C9-C23 C25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C23 C25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C23 C25 
"14_1_2_1.imzML",1,,,,25,0.9994164360563497,0.9991246540845244,1.0,25,25,0.5710060628666368,25,80,,C9-C24 C60 ,,Carbon Black all signals; C9-C24 C60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C24 C60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C24 C60 
"14_1_2_1.imzML",1,,,,19,0.9993122617090934,0.9989683925636401,1.0,19,19,0.19077062486784876,19,134,,C10-C23 ,,Carbon Black all signals; C10-C23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C10-C23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C10-C23 
"14_1_2_1.imzML",1,,,,61,0.9991076792385837,0.9986615188578755,1.0,61,61,0.9618282144428578,61,145,,C7-C32 ,,Carbon Black all signals; C7-C32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7-C32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7-C32 
"14_1_2_1.imzML",1,,,,4,0.999105697497343,0.9986585462460146,1.0,4,4,0.012409774392393734,4,542,,C9-C27 C50 C52 C54 C56 C60 C62 C64 C66 C68 C70 C72 C74 C76 C78 C80 C82 C84 C86 C88 C92 ,,Carbon Black without main signals; C9-C27 C50 C52 C54 C56 C60 C62 C64 C66 C68 C70 C72 C74 C76 C78 C80 C82 C84 C86 C88 C92 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C27 C50 C52 C54 C56 C60 C62 C64 C66 C68 C70 C72 C74 C76 C78 C80 C82 C84 C86 C88 C92 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C27 C50 C52 C54 C56 C60 C62 C64 C66 C68 C70 C72 C74 C76 C78 C80 C82 C84 C86 C88 C92 
"14_1_2_1.imzML",1,,,,30,0.9990191801748439,0.9985287702622659,1.0,30,30,0.3589115719022661,30,470,,C9-C27 C60 ,,Carbon Black all signals; C9-C27 C60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C27 C60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C27 C60 
"14_1_2_1.imzML",1,,,,66,0.9990142167586432,0.9990118303788171,0.9990189895182953,66,67,0.953568726789587,66,214,,C7-C34 C60 C66 ,,Carbon Black all signals; C7-C34 C60 C66 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7-C34 C60 C66 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7-C34 C60 C66 
"14_1_2_1.imzML",1,,,,3,0.9989680030106604,0.9984520045159907,1.0,3,3,0.017588506671423133,3,263,,C9-C24 C54 C60 C64 C66 C70 C72 C74 C78 C84 ,,Carbon Black without main signals; C9-C24 C54 C60 C64 C66 C70 C72 C74 C78 C84 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C24 C54 C60 C64 C66 C70 C72 C74 C78 C84 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C24 C54 C60 C64 C66 C70 C72 C74 C78 C84 
"14_1_2_1.imzML",1,,,,39,0.9988876038887797,0.9999215771445807,0.9968196573771778,39,41,0.4036243050740528,39,916,,C9-C30 C60 C70 ,,Carbon Black all signals; C9-C30 C60 C70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C30 C60 C70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9-C30 C60 C70 
"14_1_2_1.imzML",1,,,,18,0.9988811383605878,0.9983217075408817,1.0,18,18,0.842938649913456,18,31,,C10-C24 ,,Carbon Black all signals; C10-C24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C10-C24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C10-C24 
"14_1_2_1.imzML",1,,,,50,0.9987180328815404,0.9997652952650845,0.9966235081144519,50,53,0.8045902417598713,50,253,,C8-C30 C56 C60 C64 C68 C70 C72 C74 ,,Carbon Black all signals; C8-C30 C56 C60 C64 C68 C70 C72 C74 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8-C30 C56 C60 C64 C68 C70 C72 C74 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8-C30 C56 C60 C64 C68 C70 C72 C74 
"14_1_2_1.imzML",1,,,,17,0.9986920571781547,0.998038085767232,1.0,17,17,0.13889748719690964,17,61,,C7-C28 ,,Carbon Black without main signals; C7-C28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7-C28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7-C28 
